Variable,CC,RMSE,SI,BIAS,MeanAPD,StdAPD
TSS_OUT_P,"PearsonRResult(statistic=-0.19967134084556773, pvalue=0.013341743524264727)",3.3019501601809846,0.6354439851316606,-0.5529775522358106,41.74049147877797,29.58809467680339
COD_OUT_P,"PearsonRResult(statistic=0.296926550428341, pvalue=0.00019371609807507427)",3.261656710915482,0.2699448120358471,2.181116394591487,25.29380647561068,16.627456896456675
